USRID	RST
40739	0.10766041
34251	0.007497104
83630	0.003815239
23631	0.004463324
64335	0.014967965
54465	0.02801928
10033	0.016103283
62277	0.02529162
43718	0.010783311
71051	0.0061671445
58309	0.021889314
95142	0.0033716238
47885	0.0064607314
18475	0.040550496
89987	0.021859555
7928	0.023190351
83047	0.005419256
53958	0.016509661
52152	0.19279222
85121	0.17661977
72931	0.0047563557
91636	0.0070285182
82643	0.007857807
93109	0.0038644886
93691	0.0063564014
33717	0.0051100673
3739	0.0045364457
75653	0.021350915
80454	0.0103641655
44168	0.012850524
61567	0.004061447
30153	0.0041914824
24162	0.004650737
81143	0.044782005
61610	0.008117258
60257	0.0029741882
90913	0.014360851
64452	0.074533984
18806	0.015603176
98940	0.048964452
5295	0.16045499
18041	0.03744894
61338	0.11877297
40881	0.14794995
25024	0.13531902
1043	0.041176394
35698	0.03225606
28693	0.06022275
43436	0.012582259
57117	0.08073855
12802	0.015728544
91050	0.012118788
36877	0.05623331
86598	0.00781424
59271	0.11353298
99100	0.076608665
90728	0.010955009
17790	0.09248925
77615	0.18032992
5840	0.022587717
14550	0.18037863
63555	0.008961
1743	0.019220456
74236	0.060329366
52592	0.21837081
31619	0.014329769
69904	0.016895648
77674	0.014329769
34363	0.014056871
5920	0.01617497
72270	0.014099408
16042	0.015257382
90916	0.06460851
29703	0.0061832895
35746	0.012902886
61509	0.056424387
29757	0.33031783
91592	0.037784535
26333	0.006410427
31499	0.3994546
53385	0.056058284
62747	0.12786545
59398	0.026238287
31423	0.019621715
61111	0.019621715
24873	0.019369997
13430	0.01255911
97536	0.020364506
12503	0.030318921
55967	0.018070145
16991	0.054532625
37494	0.027015228
96691	0.2364277
30020	0.15981826
67688	0.016435592
62499	0.014050225
68467	0.02433221
99208	0.04623884
98409	0.024274267
92798	0.015706414
63381	0.061626665
28266	0.016171942
51806	0.107820615
34841	0.016171942
71245	0.07209758
94072	0.010272669
75028	0.016171942
43106	0.014337232
24645	0.033259757
65270	0.016436122
84299	0.02384586
73242	0.02268037
40474	0.04995718
99443	0.018863454
84230	0.055834867
23062	0.014686953
36127	0.060004212
82415	0.01572523
63515	0.26204145
93744	0.031437047
17047	0.026187008
35061	0.0042306976
68639	0.030570038
92457	0.011706093
31165	0.03254939
66604	0.041244518
15320	0.017158188
2692	0.008603537
56234	0.005918008
78393	0.0031913833
49382	0.0035637163
15509	0.0033448855
36906	0.006302295
29631	0.011748979
55944	0.017364863
60663	0.038964346
7481	0.02073332
32296	0.03476163
2657	0.030556176
91442	0.016892923
48498	0.011513596
29854	0.0081855245
67814	0.0205152
81660	0.0044683143
73809	0.026582692
90211	0.018172523
74332	0.015005815
52425	0.007831509
32600	0.041700438
54306	0.014421281
26530	0.1705501
4349	0.02486801
81522	0.031218575
34387	0.009574047
32746	0.0055566714
8081	0.0036735174
93788	0.005938867
53207	0.0102861645
56906	0.017622301
39176	0.026006706
3271	0.03997171
49227	0.015249431
52770	0.041467987
40425	0.9828927
49791	0.0218145
62804	0.078230456
73747	0.015535492
45450	0.057551444
18363	0.009959126
65009	0.0045353156
48995	0.0064358003
93412	0.02041377
30884	0.0057188994
60819	0.0028713618
29093	0.0347721
37795	0.013904765
93541	0.017770866
25161	0.074787624
21239	0.011219819
46037	0.10054052
58565	0.0054127704
82299	0.0031104498
93888	0.0042402744
78180	0.021195097
36434	0.11097158
51668	0.0043308977
37488	0.22486383
4914	0.03910957
24248	0.009570737
26306	0.013338941
94830	0.04046929
45494	0.0073221065
90629	0.016283609
41110	0.0044559226
74896	0.37706575
36168	0.32571986
6621	0.12210514
68208	0.006860109
44750	0.032220334
47880	0.020218212
96896	0.015236246
74152	0.011815425
30016	0.013624366
34801	0.010388892
65803	0.014795949
56926	0.114027746
1238	0.00820946
49228	0.011204066
51312	0.050482105
83981	0.008068923
7261	0.008290195
36282	0.01347081
56936	0.007220588
77174	0.0041392483
97226	0.040238723
68882	0.0094003305
11099	0.017666826
42687	0.004351345
29766	0.004556408
98711	0.0068129175
9429	0.0046595666
90967	0.01125493
36587	0.009649953
38327	0.0031818498
25470	0.0029587918
85827	0.014917486
29656	0.037787437
46052	0.0035942274
90880	0.035134558
14518	0.007721518
83735	0.01238785
66238	0.06927496
85192	0.005733728
24166	0.0050512585
65089	0.0047057457
45001	0.010799768
34909	0.007178663
39661	0.004474179
16664	0.017595889
68408	0.06743161
84743	0.57237756
57606	0.017498814
37051	0.034084152
25845	0.029952923
54866	0.048284806
65123	0.025796546
67938	0.007150327
98194	0.011201646
58451	0.019093119
63022	0.0069504003
88437	0.0051730974
63767	0.15548944
85455	0.0041913474
96010	0.04151292
24507	0.015685529
4405	0.011886167
21099	0.0032381543
83026	0.0028054467
93144	0.0024054754
93831	0.022874113
56133	0.009255924
39278	0.023230745
41471	0.025261974
17124	0.35255632
4696	0.019920472
62721	0.020974949
8197	0.019403556
50480	0.0070324033
5625	0.004251029
80005	0.025478909
11059	0.005020378
497	0.022228444
55385	0.020704811
95081	0.0066810846
79013	0.0087033175
86323	0.009810957
21914	0.006294786
19643	0.016684828
80003	0.0044221724
67730	0.019111566
48999	0.0061186943
33107	0.023195082
37099	0.0758758
47489	0.004256628
60324	0.027366897
55861	0.049594864
43763	0.05775219
79568	0.07483474
73670	0.013011742
48728	0.007845652
37924	0.008707115
33065	0.0026603027
97668	0.006872543
82334	0.028006963
84021	0.0032301284
59449	0.020377884
97722	0.037694097
95442	0.017424768
16645	0.039265666
2958	0.015444326
98889	0.050752737
48818	0.017738251
6514	0.017337775
44509	0.03227546
83656	0.022044813
8432	0.024143726
29618	0.031905726
23637	0.0108239865
35660	0.10357563
81945	0.2040927
26396	0.007882417
4968	0.06122577
39267	0.0043538203
55140	0.0060820836
86963	0.014749312
47570	0.039956555
96184	0.004794013
17215	0.010475747
24171	0.021246796
19869	0.007194909
88343	0.012166153
96288	0.039040368
45521	0.61159277
91738	0.01358397
29534	0.0050194445
48230	0.0046822294
53525	0.0049530687
47126	0.011221395
9122	0.01736064
97549	0.004466289
61284	0.0059858942
37649	0.027011093
63465	0.0035938947
93135	0.05781449
22961	0.007881974
90570	0.04862387
96115	0.055832677
18706	0.97459453
40217	0.015750729
97153	0.0062497766
18713	0.003578012
34310	0.009567891
45436	0.028109133
52221	0.025655964
31539	0.014084628
68179	0.0062794946
19434	0.0035070295
69595	0.060713116
46831	0.0042866305
80583	0.0024427234
75899	0.0048659714
28771	0.0044208146
23925	0.0078081754
1423	0.010553307
83225	0.011971376
94567	0.0071109375
98941	0.01052257
93983	0.019366736
55053	0.003947992
94749	0.003424868
70481	0.0026358024
18712	0.039612826
65536	0.009101825
98169	0.024514813
38324	0.015900452
80688	0.01560533
85966	0.006930475
62978	0.024757408
79513	0.16233255
29271	0.021232508
87130	0.019314088
44781	0.020292878
17687	0.0056010257
20568	0.023709226
37686	0.0097393505
50088	0.009397428
49694	0.095323406
5347	0.034926802
16053	0.10144759
90882	0.0047563827
81404	0.0061713164
24876	0.11199344
45830	0.10308113
84138	0.0066576763
5815	0.02665996
11282	0.0058470774
62297	0.040126186
89399	0.025871271
32211	0.011581527
2663	0.2228702
25523	0.07523093
14908	0.0072952593
75358	0.006380541
4481	0.029116295
33915	0.01119738
35153	0.0052053365
72878	0.011660295
76470	0.016481318
50517	0.0051397528
3027	0.018066218
18301	0.003082908
42390	0.036542352
20465	0.006525828
49067	0.0054285573
2513	0.04033087
34691	0.0050106766
96548	0.005894412
77401	0.022391913
51783	0.25510442
41619	0.010158926
49811	0.022056118
94069	0.005386951
2937	0.010193151
36954	0.010527119
97372	0.032069225
9457	0.007465143
86176	0.05022435
7789	0.0032554423
64923	0.005115685
79727	0.0056850174
43658	0.003262076
52001	0.00392829
73084	0.0030033633
91387	0.41704834
57013	0.018017191
34694	0.0042073433
63492	0.047262292
195	0.073710285
5603	0.016378563
17913	0.0046557686
70977	0.004318422
13186	0.01631817
48285	0.018629655
79046	0.0065494673
39993	0.008231453
58016	0.026555505
11516	0.0153798405
47261	0.0045499867
57924	0.0064419163
56366	0.027989114
22049	0.29825777
41386	0.011367463
62564	0.004227031
8478	0.025289264
35862	0.0063157175
35309	0.014930517
17487	0.011439975
29982	0.022680748
94968	0.47677028
99875	0.006272274
72297	0.007844465
92079	0.015077591
41311	0.00430078
49284	0.010036622
20088	0.0057103317
83769	0.005186501
85842	0.033912964
987	0.009926882
17237	0.00567772
87752	0.005355622
314	0.1783807
77384	0.003343191
35794	0.017723743
93557	0.0035283521
17777	0.019221418
64849	0.007278152
21468	0.010921822
85594	0.007799927
86387	0.0035053468
30090	0.0037519366
74095	0.25263637
65424	0.9146766
89420	0.008965948
37348	0.011331588
38078	0.007154302
47241	0.009034407
18695	0.0050011217
14856	0.008582134
86988	0.004590108
69423	0.009560411
75213	0.016135368
67001	0.004520174
25326	0.009098023
56604	0.01361858
67630	0.0076235263
18532	0.009400659
23776	0.0249207
47771	0.04931665
13566	0.0036674386
59257	0.003882798
61308	0.054526404
43577	0.0065439753
5801	0.0042387703
71188	0.0036118357
94250	0.0035270734
1735	0.18213026
18058	0.07527353
21658	0.030284896
71230	0.015568125
14455	0.0142151145
44397	0.9728917
37378	0.09403646
92714	0.020419147
46939	0.007256667
65735	0.016396787
78151	0.01110451
16498	0.00427565
42223	0.004305152
12545	0.0036980847
63171	0.006997103
48703	0.0073788166
70068	0.0066094478
64026	0.010246367
86720	0.005028528
86173	0.02072508
29699	0.04541155
93583	0.025835255
6949	0.006338327
33192	0.0036791104
37472	0.010355658
9260	0.11415445
99552	0.0061330413
18135	0.0109335985
37167	0.009696697
34616	0.026118768
3431	0.00828421
62668	0.009753788
5340	0.022606468
5179	0.018176328
67873	0.038222004
43241	0.0071668047
7458	0.012013297
79327	0.0435025
85429	0.02251749
45017	0.010818321
76169	0.027561942
29083	0.019292288
95330	0.0042994698
7386	0.0056443783
46858	0.02169208
55641	0.14682177
66743	0.005983429
88151	0.007653193
72398	0.008007088
40248	0.004073988
87987	0.053203616
37068	0.00511803
15778	0.006663311
47154	0.0050740032
83489	0.013142164
59527	0.0027475187
39403	0.004881068
59144	0.060837194
40399	0.90384907
13047	0.007485298
79763	0.012888178
51823	0.02047429
32190	0.026362726
5315	0.02390148
53181	0.012488682
79382	0.01914857
64880	0.029668575
85351	0.014155535
26065	0.0069890963
84712	0.052757505
34069	0.043055393
4568	0.009556785
86802	0.0049653966
4926	0.005465481
62298	0.008271282
20834	0.0061367247
87736	0.011165257
85323	0.005102696
89354	0.04080668
84051	0.03850091
80350	0.02891854
27532	0.14348614
5102	0.013719267
58690	0.02935574
39428	0.014897313
53674	0.0077251364
58101	0.03006582
24823	0.0078614615
48894	0.0085323015
42153	0.02606385
59492	0.01125855
34276	0.2555265
89865	0.0051601273
352	0.0049692355
63795	0.15710324
54931	0.004837238
51513	0.016918046
36502	0.075206496
33397	0.0144305555
82792	0.03387177
14209	0.16885819
35883	0.022838682
8103	0.026714055
28849	0.05582099
40364	0.065098114
32398	0.052495826
55893	0.006330488
22501	0.01048689
2493	0.031176629
26764	0.006076987
49362	0.00898711
3633	0.0050142817
11903	0.0051439037
5682	0.0035322052
94892	0.003063765
97848	0.17652212
9832	0.008570396
39978	0.010932676
53755	0.005521996
97149	0.010175588
25207	0.11369219
16169	0.036771096
26893	0.00781499
74404	0.0054491404
60745	0.07258601
98472	0.014379931
4812	0.05650118
43706	0.02014641
12271	0.021281859
10839	0.004598517
13386	0.0036717204
8991	0.0067688404
4192	0.0040043094
45846	0.06577204
14775	0.0049894326
14133	0.043847986
21697	0.0061400905
10853	0.8755566
89481	0.007769445
51799	0.008254709
80203	0.0051389653
7280	0.0040166522
18741	0.07783509
86645	0.008717556
48001	0.1086537
953	0.029862944
34024	0.008989956
78858	0.0049952976
61753	0.061704446
26896	0.023901742
91666	0.02449964
72483	0.02699745
97465	0.01391277
30063	0.01591479
75518	0.033270337
27491	0.056487262
79813	0.0051421034
34236	0.007863363
17859	0.008877889
57062	0.0075944294
46072	0.01032365
65456	0.008063418
95553	0.16357845
89417	0.328668
27710	0.020164436
91728	0.106331766
35221	0.0048154667
22149	0.008522288
14064	0.008448535
58628	0.014161804
71455	0.009993543
15923	0.09156913
24979	0.006660641
83424	0.21118796
23010	0.04230519
93392	0.013109934
10889	0.016726138
39605	0.004407018
35028	0.040901
66911	0.0049401345
90865	0.008227666
386	0.004705694
36960	0.0041121137
28408	0.008446502
37307	0.0052571925
65855	0.010088539
43955	0.04980455
62610	0.0033154797
61184	0.053157263
30143	0.005257891
37451	0.022228356
83504	0.054034606
78167	0.01161687
94341	0.012081357
642	0.007432678
42517	0.045473795
65634	0.012565468
76861	0.0070235613
43228	0.006079974
98894	0.015626
63402	0.00362802
29807	0.023945196
17144	0.029364083
71820	0.004663164
94767	0.057511356
14931	0.0057926048
6033	0.02017532
84200	0.05160867
99915	0.009951704
97270	0.032417763
97151	0.014177009
42338	0.0044787093
79216	0.050252028
55501	0.009034949
84664	0.007559756
93655	0.019632762
54526	0.0047550304
28804	0.004733922
57009	0.012410015
20590	0.014771564
40573	0.004236322
93324	0.0047262623
21195	0.005619304
51612	0.04340236
94848	0.022580659
30739	0.008226156
1982	0.04196825
55155	0.017757153
33620	0.012857047
90391	0.058594435
14961	0.013751695
51095	0.03347806
42979	0.055568058
93448	0.0064009363
96793	0.006606246
8213	0.00719667
9081	0.008057684
16021	0.031944312
47761	0.018196238
89424	0.0029419593
21507	0.015827496
25183	0.0046882243
67903	0.0041607106
3357	0.05004268
30714	0.0075915763
68931	0.024131944
99359	0.030030437
22089	0.037477
25616	0.0063524754
86126	0.0041187177
747	0.0071584936
48227	0.0044908356
76815	0.011890587
25630	0.049370334
16997	0.005081893
98290	0.021617837
99636	0.022561429
71384	0.049058653
19813	0.014911826
4793	0.01326501
91362	0.0056179636
98928	0.6022877
9504	0.003485981
75642	0.0035918136
82921	0.0034905225
31638	0.031769276
68786	0.006759079
18268	0.017663889
93936	0.016156185
62733	0.020171912
38812	0.034002338
55458	0.028730754
83425	0.019197643
13905	0.0050276625
95172	0.005043114
52329	0.0060990187
85477	0.014993748
82198	0.018520053
90659	0.019492336
65473	0.24493754
14470	0.019316174
65147	0.022253044
78754	0.052804984
55903	0.053982865
44046	0.0072217984
8736	0.008409569
30175	0.009001166
54026	0.05260871
9450	0.04338636
30957	0.012991055
38463	0.0091560595
10677	0.040930644
37665	0.013498899
36493	0.032300036
42822	0.0045934604
98104	0.005515218
55953	0.009062232
82191	0.0054675294
73446	0.012662016
14485	0.009918652
25443	0.003214218
83976	0.08610606
44343	0.019752467
77929	0.007975063
49832	0.0056351605
74367	0.013772223
48722	0.08208681
98706	0.07234248
69242	0.00545331
42360	0.008537358
9223	0.0046717054
47845	0.0028848313
37887	0.0069409385
48394	0.07767267
87998	0.026941532
88436	0.112334505
58794	0.008864901
64896	0.28637236
76433	0.03760872
29134	0.02211581
53342	0.026449064
87076	0.022585258
93494	0.024097651
58423	0.008863744
10376	0.007912639
23726	0.0042293216
21130	0.0065860986
13193	0.018915024
16596	0.011572671
69069	0.012098146
72892	0.013254335
32984	0.046528023
3999	0.020192062
96546	0.014207899
8506	0.022055903
45665	0.006456885
18876	0.0063870014
66547	0.015611471
39589	0.020003937
29847	0.032380745
14387	0.00856456
24479	0.017379075
72956	0.007013425
20340	0.023309292
29088	0.005307418
42370	0.00327636
37237	0.028805101
93546	0.028367447
54835	0.028479433
33789	0.014253802
90301	0.007867768
11464	0.014723065
72156	0.024259498
93876	0.025730528
32970	0.015464489
40249	0.034246374
75652	0.012306192
75628	0.021616906
89944	0.006681692
82078	0.0051376414
32240	0.026772158
99805	0.07466868
31497	0.035436857
35499	0.0072953007
57690	0.026462905
29303	0.004681218
90708	0.06636341
38459	0.006076788
22795	0.010163031
8427	0.0126058
14081	0.086717315
94045	0.047056522
48872	0.015684381
64513	0.011483792
84863	0.026688261
13259	0.005036472
7940	0.07392559
49565	0.04637726
96509	0.027864212
43573	0.011698135
35569	0.027080927
8697	0.1183023
5186	0.009199029
36810	0.025789121
34093	0.019771075
48157	0.045605265
50943	0.016235977
35958	0.06825574
48532	0.020620449
76718	0.0164136
72455	0.00480219
81086	0.030688275
31470	0.005393797
60281	0.038417336
49899	0.004597179
83101	0.08119371
37500	0.020944173
96883	0.04718385
78440	0.012650487
32028	0.015545244
18800	0.021029452
67990	0.0065406743
96442	0.24441044
28559	0.18002205
28268	0.062398598
74620	0.018335551
68881	0.009362004
15166	0.006684893
87328	0.0049464977
92000	0.0040646326
89220	0.0066756755
53347	0.007852597
63426	0.022570452
68667	0.051153142
44535	0.0047174334
70724	0.025832905
26081	0.0974466
9485	0.017848821
13003	0.026616154
34381	0.086314395
61745	0.008252391
2746	0.055236015
49982	0.0063056494
60422	0.00616502
18478	0.038911518
15369	0.027910145
21899	0.020429999
5085	0.003612857
60542	0.008138211
95527	0.0045280666
98458	0.0050310674
69255	0.019540815
93803	0.007648276
57064	0.017859459
74292	0.0041289614
4890	0.008808165
22339	0.4374106
54951	0.008011036
14701	0.015721252
65402	0.0019902277
70700	0.29129612
75604	0.009525315
64316	0.0164217
78558	0.0061324313
3467	0.024273392
77647	0.0028719392
71038	0.0071646743
26939	0.008846871
60327	0.0034661975
56145	0.09384522
45998	0.022634411
96618	0.024552196
6563	0.22867675
73951	0.026380796
14957	0.010001826
98198	0.0045622187
74429	0.017046683
95980	0.015983824
46715	0.0064411927
51977	0.015367644
15092	0.009864093
48633	0.007415572
44557	0.0036779009
29387	0.007528563
93821	0.025674077
57613	0.096016735
54451	0.010906406
65202	0.007189478
87259	0.0060086683
95633	0.003486879
71719	0.023511637
51218	0.111908354
33974	0.0053475886
76047	0.048921615
29862	0.014094591
19145	0.01078732
38488	0.037923653
19211	0.0077011953
26566	0.010502685
68348	0.004827048
61842	0.031009989
68174	0.070508674
59815	0.02027476
74250	0.020043643
11999	0.015850827
98684	0.07137627
73327	0.022610381
51158	0.0048924047
42228	0.199472
20457	0.018927265
61660	0.018766005
10676	0.0067606163
89809	0.033669066
27951	0.0207905
59095	0.031010272
6415	0.043954603
90266	0.010782131
18361	0.0043938193
24672	0.014183669
69371	0.004101797
84008	0.011594312
64991	0.0038240314
34934	0.020310624
31143	0.039237138
4316	0.016921757
83238	0.003804733
76066	0.0064861947
69672	0.0077848597
77634	0.005619941
42277	0.03530102
99783	0.0036188406
52773	0.0026894647
45236	0.006033537
2854	0.012677824
28845	0.009387476
61267	0.09371605
1185	0.013210004
3385	0.009715553
27897	0.28683737
20973	0.01477922
32559	0.012753818
98698	0.0041594403
51273	0.005868392
13196	0.012166416
71571	0.006752351
74781	0.017717825
69259	0.18293096
510	0.006743124
52801	0.105927534
87066	0.0045008487
68993	0.0631776
68485	0.016341707
94910	0.019965488
90372	0.0442491
83137	0.02625351
20464	0.15320598
11583	0.09375973
92904	0.020125683
37279	0.070049174
46258	0.016337046
72203	0.005758387
75535	0.014900888
28632	0.0033434343
89716	0.015980897
50737	0.007744236
82209	0.0042395154
61429	0.02414926
32073	0.017140763
91426	0.107207894
5919	0.02445722
14462	0.009833913
77775	0.11425363
68575	0.24984601
30151	0.0035492172
93027	0.014268361
76360	0.011819122
59177	0.0074964194
55314	0.008346589
