USRID	RST
74750	0.023377847
46675	0.052873664
52836	0.005612758
13769	0.0060204226
47012	0.006411824
89057	0.035130788
41132	0.006583391
84414	0.026354369
38313	0.010510354
13734	0.02251975
94064	0.08266398
18380	0.034125745
73316	0.012546296
19126	0.006608891
93353	0.0035858627
54085	0.12381617
15633	0.016811913
3640	0.0048019188
75967	0.0046486785
11451	0.024423897
83560	0.1925366
8386	0.014457226
39943	0.03388498
49177	0.018466633
43971	0.0048493175
56085	0.001332173
72601	0.026949773
71492	0.01520357
71363	0.019404367
39632	0.017530512
29980	0.005240487
26247	0.00796704
16685	0.00694619
13334	0.0128195975
29338	0.0058667623
68455	0.061413843
87575	0.01326408
16255	0.047585472
12931	0.11615158
42811	0.005431341
76215	0.011355112
16194	0.02771519
47558	0.022630818
2739	0.003162613
48660	0.0039198715
68702	0.022473201
22538	0.007842628
652	0.0026668797
16628	0.0052168583
74306	0.005992034
56264	0.0026519015
49318	0.036770243
11349	0.29865497
17041	0.03149426
4003	0.019603822
88902	0.044701464
42643	0.0053921784
78741	0.0034689477
19119	0.045314547
45282	0.006136478
19055	0.06771733
13237	0.03758505
28302	0.015858201
5214	0.031356364
11175	0.023897681
80476	0.027170176
59155	0.11376921
79867	0.05392708
76397	0.2044698
29194	0.12265039
2350	0.0033714764
82518	0.10094981
12354	0.010277324
31616	0.059806425
26793	0.10233633
93712	0.06346236
32115	0.0075591514
66182	0.035791744
64872	0.0033642729
54450	0.0049281497
83588	0.026938604
91910	0.013213778
73777	0.008191582
66744	0.0053740717
6256	0.0038629142
21478	0.026648846
58539	0.035499416
34128	0.08561408
50510	0.022597842
88285	0.46153906
37567	0.010266557
64169	0.055455916
43508	0.018872494
49224	0.077649534
45538	0.029526586
63090	0.03462855
77075	0.014488981
75651	0.009306222
62381	0.0063303676
90378	0.014063462
38222	0.012144876
50812	0.0069503747
73139	0.016112465
15427	0.064103454
47404	0.007395628
87014	0.015549449
7387	0.06876823
63970	0.32113928
99470	0.006988468
1985	0.028607694
12991	0.00401806
22561	0.009875653
91395	0.009969248
84123	0.016663658
40465	0.0067347363
83408	0.004078413
75483	0.0039640036
53372	0.0053382684
94564	0.0049368725
14559	0.003930319
87999	0.004098627
33634	0.0043148375
35638	0.0042873425
11700	0.013339895
843	0.032605864
49735	0.026068553
30255	0.039187774
39146	0.006695419
33183	0.08705638
88537	0.0061475793
35682	0.11990528
73510	0.01843192
34782	0.03542149
21852	0.030065054
21618	0.16043405
78566	0.0031115648
70291	0.0074473396
85859	0.007347082
97879	0.06293042
5854	0.0043791193
22306	0.0056565762
76921	0.007094352
56634	0.036398064
56457	0.033297125
45127	0.030256236
61036	0.057473477
87743	0.034590915
42620	0.0075783674
70431	0.0040624887
30743	0.004242957
48611	0.006626517
40739	0.09480828
34251	0.006227035
83630	0.0035499036
23631	0.0042955806
64335	0.023849856
54465	0.031222073
10033	0.031175138
62277	0.020476459
43718	0.008677757
71051	0.0069621177
58309	0.022088926
95142	0.0031475185
47885	0.007041879
18475	0.06203589
89987	0.021427175
7928	0.02792202
83047	0.005678
53958	0.013119024
52152	0.116828136
85121	0.16537295
72931	0.00429818
91636	0.007159639
82643	0.011335879
93109	0.003614495
93691	0.0060183057
33717	0.0047142194
3739	0.004667851
75653	0.029260604
80454	0.009290686
44168	0.010817056
61567	0.0031864434
30153	0.0031611505
24162	0.0041536493
81143	0.062452607
61610	0.008163388
60257	0.0029855245
90913	0.018273493
64452	0.050882332
18806	0.038802203
98940	0.056465294
5295	0.18362767
18041	0.08311266
61338	0.037017718
40881	0.059118815
25024	0.07293077
1043	0.053739402
35698	0.019903168
28693	0.055092316
43436	0.010955665
57117	0.13142748
12802	0.018366637
91050	0.012582141
36877	0.11929591
86598	0.008720399
59271	0.100109376
99100	0.10998287
90728	0.010265201
17790	0.055638827
77615	0.34709707
5840	0.007772192
14550	0.40172824
63555	0.0103570605
1743	0.016448686
74236	0.04591678
52592	0.3961378
31619	0.013604957
69904	0.01749324
77674	0.013604957
34363	0.013604957
5920	0.016096914
72270	0.013604957
16042	0.028423151
90916	0.03379725
29703	0.005138087
35746	0.013518514
61509	0.07015084
29757	0.55761737
91592	0.027740454
26333	0.006330184
31499	0.119384766
53385	0.03884621
62747	0.10514778
59398	0.018173099
31423	0.02239833
61111	0.02239833
24873	0.019370893
13430	0.008122438
97536	0.021336423
12503	0.022403536
55967	0.0141227655
16991	0.04658787
37494	0.024940943
96691	0.317717
30020	0.3484231
67688	0.0141227655
62499	0.0141227655
68467	0.020776426
99208	0.048564855
98409	0.015388655
92798	0.0141227655
63381	0.037391152
28266	0.0141227655
51806	0.06781468
34841	0.0141227655
71245	0.06414545
94072	0.008743293
75028	0.0141227655
43106	0.013113592
24645	0.010935218
65270	0.016085085
84299	0.036647163
73242	0.025432076
40474	0.07568864
99443	0.023433581
84230	0.09393572
23062	0.0272871
36127	0.10437901
82415	0.017334614
63515	0.21510741
93744	0.042241096
17047	0.02320572
35061	0.0030967442
68639	0.022018177
92457	0.013783051
31165	0.036583077
66604	0.048000198
15320	0.025384974
2692	0.008263977
56234	0.0054142745
78393	0.0023867677
49382	0.0027777054
15509	0.0037328284
36906	0.004085215
29631	0.012450814
55944	0.017966663
60663	0.031804755
7481	0.022616506
32296	0.04155036
2657	0.0625467
91442	0.017546205
48498	0.010911021
29854	0.006827543
67814	0.040659238
81660	0.0045437
73809	0.02707775
90211	0.028709285
74332	0.016404817
52425	0.0069527742
32600	0.0412534
54306	0.011705563
26530	0.21184899
4349	0.032617923
81522	0.057809282
34387	0.007846744
32746	0.0044769133
8081	0.002852682
93788	0.010608288
53207	0.0062429425
56906	0.021940757
39176	0.05205406
3271	0.08117489
49227	0.024068233
52770	0.03770024
40425	0.7694009
49791	0.029025577
62804	0.07570664
73747	0.019644877
45450	0.06452143
18363	0.009386754
65009	0.0041302657
48995	0.0063368315
93412	0.014408227
30884	0.006366499
60819	0.0030734218
29093	0.03870368
37795	0.016795307
93541	0.012505035
25161	0.18306172
21239	0.0086303
46037	0.051750865
58565	0.0057402775
82299	0.0029247121
93888	0.0036608723
78180	0.035591874
36434	0.11701938
51668	0.0035320728
37488	0.16450314
4914	0.03958556
24248	0.007263204
26306	0.0060295747
94830	0.036071025
45494	0.00597151
90629	0.028742803
41110	0.0029674387
74896	0.083103135
36168	0.44521943
6621	0.09879116
68208	0.0070742713
44750	0.037786804
47880	0.022488935
96896	0.012824129
74152	0.011351991
30016	0.013546312
34801	0.010166049
65803	0.012859994
56926	0.26482505
1238	0.004260789
49228	0.036962863
51312	0.033161007
83981	0.0068946285
7261	0.006941691
36282	0.018155707
56936	0.0039386125
77174	0.005141579
97226	0.030545395
68882	0.013233048
11099	0.0130923195
42687	0.0047529344
29766	0.00456266
98711	0.006390449
9429	0.005331153
90967	0.022180835
36587	0.008500385
38327	0.0034110567
25470	0.002981686
85827	0.047884904
29656	0.040348586
46052	0.0038237008
90880	0.025098601
14518	0.007098179
83735	0.010067308
66238	0.16346924
85192	0.0061700237
24166	0.004030257
65089	0.006253574
45001	0.018657193
34909	0.013152929
39661	0.004843697
16664	0.018703248
68408	0.06396944
84743	0.9741266
57606	0.016584279
37051	0.024196822
25845	0.0348274
54866	0.05669005
65123	0.08958389
67938	0.006158631
98194	0.012148561
58451	0.026456004
63022	0.007845768
88437	0.004201386
63767	0.06650799
85455	0.004205747
96010	0.024806349
24507	0.014816864
4405	0.008652976
21099	0.003369436
83026	0.0026600498
93144	0.0017762765
93831	0.018981183
56133	0.009454358
39278	0.030125411
41471	0.024231596
17124	0.36019206
4696	0.025495749
62721	0.035702355
8197	0.02740929
50480	0.0058893682
5625	0.0034562503
80005	0.022921504
11059	0.0044282833
497	0.018637307
55385	0.026038194
95081	0.0077027366
79013	0.0067331004
86323	0.014549554
21914	0.010131378
19643	0.0100986445
80003	0.0038285826
67730	0.022398774
48999	0.005407277
33107	0.017494863
37099	0.13846962
47489	0.004383102
60324	0.027409913
55861	0.04868048
43763	0.123185426
79568	0.089016244
73670	0.03335613
48728	0.008847974
37924	0.013569232
33065	0.0030555876
97668	0.004881601
82334	0.027295373
84021	0.0030698704
59449	0.015519594
97722	0.032872032
95442	0.01848234
16645	0.07575482
2958	0.017617598
98889	0.08633282
48818	0.04643616
6514	0.018956339
44509	0.03852795
83656	0.021932855
8432	0.014302093
29618	0.027665935
23637	0.01589579
35660	0.15608402
81945	0.1514153
26396	0.006752002
4968	0.09216545
39267	0.0043840846
55140	0.0051622577
86963	0.023176339
47570	0.034239765
96184	0.0057084044
17215	0.030873371
24171	0.020413516
19869	0.0074699745
88343	0.01990728
96288	0.04611195
45521	0.1939788
91738	0.017157715
29534	0.006555182
48230	0.004994845
53525	0.004123426
47126	0.017645398
9122	0.025283204
97549	0.0037336443
61284	0.0043347175
37649	0.043794032
63465	0.0027555632
93135	0.11278714
22961	0.008662609
90570	0.036187887
96115	0.099578865
18706	0.8870506
40217	0.031651635
97153	0.00449454
18713	0.0037982157
34310	0.01000235
45436	0.035456084
52221	0.033392858
31539	0.021306539
68179	0.0062307897
19434	0.0039623454
69595	0.062302306
46831	0.00443871
80583	0.0018366869
75899	0.0064020283
28771	0.0040560733
23925	0.010383614
1423	0.0123712765
83225	0.015790317
94567	0.031633794
98941	0.012273813
93983	0.020547058
55053	0.0033848044
94749	0.0034164882
70481	0.0024143127
18712	0.018324675
65536	0.009074625
98169	0.034185294
38324	0.02354419
80688	0.020362802
85966	0.010047373
62978	0.06571618
79513	0.1707732
29271	0.020767696
87130	0.02349777
44781	0.051471505
17687	0.0058040563
20568	0.041320674
37686	0.0154057285
50088	0.015472978
49694	0.085134484
5347	0.02802992
16053	0.10911949
90882	0.0052665975
81404	0.0066524907
24876	0.13771614
45830	0.06961995
84138	0.005133904
5815	0.030735709
11282	0.0060143503
62297	0.041324727
89399	0.033227865
32211	0.013249801
2663	0.11342034
25523	0.033854045
14908	0.005894524
75358	0.0058000344
4481	0.05090722
33915	0.025232794
35153	0.005060109
72878	0.026349537
76470	0.018798215
50517	0.0051540113
3027	0.029211884
18301	0.0036988545
42390	0.08247342
20465	0.004474882
49067	0.005445434
2513	0.07545458
34691	0.004148412
96548	0.007898214
77401	0.032845277
51783	0.10219362
41619	0.014516945
49811	0.046638742
94069	0.0050762882
2937	0.015327735
36954	0.015591836
97372	0.041291736
9457	0.008729847
86176	0.057277765
7789	0.0034324946
64923	0.005945216
79727	0.005162789
43658	0.0031598916
52001	0.003754365
73084	0.002994605
91387	0.4494195
57013	0.02347617
34694	0.0047120205
63492	0.03862651
195	0.12575641
5603	0.019940078
17913	0.004429457
70977	0.0029999486
13186	0.009491602
48285	0.01624637
79046	0.008515956
39993	0.010247378
58016	0.07687434
11516	0.03877046
47261	0.0045521082
57924	0.0050846594
56366	0.06638622
22049	0.14959893
41386	0.015489404
62564	0.0028768757
8478	0.027464062
35862	0.006523634
35309	0.012829238
17487	0.011435905
29982	0.024886407
94968	0.32217574
99875	0.0062249466
72297	0.0141565725
92079	0.014635193
41311	0.00478586
49284	0.013961105
20088	0.0064224713
83769	0.0053911167
85842	0.040176775
987	0.016355157
17237	0.0061657336
87752	0.0054353043
314	0.47067472
77384	0.0028341287
35794	0.030687664
93557	0.0029858353
17777	0.016863205
64849	0.007513916
21468	0.011679968
85594	0.0053983266
86387	0.0032760592
30090	0.0036048428
74095	0.117460184
65424	0.67331433
89420	0.012314031
37348	0.011449524
38078	0.0068178624
47241	0.0072038854
18695	0.0064975284
14856	0.0073353373
86988	0.005116889
69423	0.018018365
75213	0.01931901
67001	0.0044478136
25326	0.008565337
56604	0.03373605
67630	0.008430964
18532	0.010413728
23776	0.042036235
47771	0.043047346
13566	0.0037274999
59257	0.0034808647
61308	0.07462108
43577	0.0056057395
5801	0.004357532
71188	0.0033998599
94250	0.0023039773
1735	0.521666
18058	0.113060184
21658	0.042834178
71230	0.022903549
14455	0.015994169
44397	0.94923437
37378	0.8328009
92714	0.047812164
46939	0.006950351
65735	0.013142269
78151	0.012387173
16498	0.00438837
42223	0.0057364306
12545	0.0047134473
63171	0.0057112225
48703	0.008790972
70068	0.006908093
64026	0.010083187
86720	0.004910744
86173	0.061510637
29699	0.025537468
93583	0.0958208
6949	0.0070936303
33192	0.004022509
37472	0.013363564
9260	0.2585189
99552	0.006383728
18135	0.017039638
37167	0.018091168
34616	0.022627892
3431	0.010798438
62668	0.014738402
5340	0.047034726
5179	0.05078907
67873	0.047794215
43241	0.007234318
7458	0.008524758
79327	0.029987011
85429	0.03392248
45017	0.021920403
76169	0.023136454
29083	0.037149243
95330	0.0043763095
7386	0.0067063086
46858	0.029758
55641	0.17836525
66743	0.00679163
88151	0.007951926
72398	0.011813827
40248	0.004706947
87987	0.09179609
37068	0.00567424
15778	0.0065087113
47154	0.0056569623
83489	0.012694015
59527	0.0023591758
39403	0.0039755446
59144	0.06169063
40399	0.9622561
13047	0.008041932
79763	0.01949622
51823	0.031515308
32190	0.03820296
5315	0.032610115
53181	0.014334995
79382	0.028466461
64880	0.019570172
85351	0.03353738
26065	0.0066557406
84712	0.06357191
34069	0.07304099
4568	0.0148820095
86802	0.005974621
4926	0.0059092115
62298	0.007887525
20834	0.006435416
87736	0.021121662
85323	0.0059177945
89354	0.07162574
84051	0.061595846
80350	0.023420783
27532	0.25752285
5102	0.018144613
58690	0.054817528
39428	0.014522348
53674	0.0073531317
58101	0.07278196
24823	0.006190015
48894	0.006746041
42153	0.037344214
59492	0.013923746
34276	0.2722141
89865	0.0044156713
352	0.0054085413
63795	0.16216575
54931	0.004133024
51513	0.04316671
36502	0.118842945
33397	0.016050534
82792	0.03673235
14209	0.109183304
35883	0.029898632
8103	0.03196097
28849	0.086818606
40364	0.08775606
32398	0.021062713
55893	0.0061958754
22501	0.031682137
2493	0.064413615
26764	0.006251397
49362	0.034862023
3633	0.0038504917
11903	0.0055350936
5682	0.0043253144
94892	0.002214524
97848	0.11660073
9832	0.00942778
39978	0.018359074
53755	0.0053824103
97149	0.011034855
25207	0.0909463
16169	0.081820145
26893	0.01892545
74404	0.0066414303
60745	0.06146737
98472	0.020139728
4812	0.09331965
43706	0.07644203
12271	0.024817944
10839	0.004159466
13386	0.0032879468
8991	0.0065235966
4192	0.0033387789
45846	0.069640726
14775	0.0040083644
14133	0.107133776
21697	0.00814732
10853	0.88099253
89481	0.015089477
51799	0.0064602266
80203	0.008296928
7280	0.003792524
18741	0.13232067
86645	0.012291839
48001	0.09845476
953	0.023828158
34024	0.016008396
78858	0.0037605267
61753	0.0918146
26896	0.024672583
91666	0.028464397
72483	0.05523323
97465	0.012638062
30063	0.028063003
75518	0.024661953
27491	0.08855728
79813	0.007007414
34236	0.0069778142
17859	0.009710338
57062	0.0074218325
46072	0.011466721
65456	0.008149535
95553	0.1202805
89417	0.180354
27710	0.023899566
91728	0.19518645
35221	0.0048164516
22149	0.00907141
14064	0.014849726
58628	0.013159392
71455	0.010063065
15923	0.093709804
24979	0.0071174917
83424	0.18681015
23010	0.05859868
93392	0.034610774
10889	0.026268573
39605	0.00448241
35028	0.0771601
66911	0.004493411
90865	0.007485939
386	0.005775598
36960	0.004995883
28408	0.00841316
37307	0.004300333
65855	0.017238205
43955	0.016764712
62610	0.0027806405
61184	0.044596512
30143	0.0052481536
37451	0.064170934
83504	0.10320179
78167	0.014684387
94341	0.015009135
642	0.006006425
42517	0.073610984
65634	0.013393145
76861	0.008596341
43228	0.006221195
98894	0.02612216
63402	0.004491049
29807	0.028395971
17144	0.03694439
71820	0.0047448804
94767	0.09866657
14931	0.0052432395
6033	0.03253001
84200	0.05941094
99915	0.008228654
97270	0.04739376
97151	0.014991318
42338	0.0051189307
79216	0.19504172
55501	0.00947345
84664	0.008575077
93655	0.02289816
54526	0.0033850796
28804	0.0026293183
57009	0.011748729
20590	0.022033168
40573	0.0040596034
93324	0.004134239
21195	0.0054716743
51612	0.0846303
94848	0.062305026
30739	0.0067715533
1982	0.06665491
55155	0.022025043
33620	0.014017961
90391	0.06874431
14961	0.02089388
51095	0.046644613
42979	0.08232899
93448	0.009635868
96793	0.0073190047
8213	0.016269475
9081	0.008088618
16021	0.09379292
47761	0.014402377
89424	0.0032674323
21507	0.029200785
25183	0.004510518
67903	0.0015609665
3357	0.061434567
30714	0.007088906
68931	0.018880058
99359	0.03814165
22089	0.09942288
25616	0.0049970467
86126	0.0039292774
747	0.0068362495
48227	0.0043618954
76815	0.009641594
25630	0.061261322
16997	0.0037895562
98290	0.02297704
99636	0.026615903
71384	0.057193886
19813	0.022507148
4793	0.016876271
91362	0.006511536
98928	0.09735404
9504	0.0035462203
75642	0.0030652885
82921	0.0026328482
31638	0.037712723
68786	0.007421615
18268	0.029513227
93936	0.03459066
62733	0.015197589
38812	0.044693694
55458	0.06792496
83425	0.018014256
13905	0.0046919812
95172	0.0044482024
52329	0.005753522
85477	0.0131174745
82198	0.0143468715
90659	0.0279475
65473	0.2308123
14470	0.021025207
65147	0.025506776
78754	0.04174226
55903	0.039636463
44046	0.0057655605
8736	0.012149705
30175	0.00909765
54026	0.06580716
9450	0.061752968
30957	0.030569563
38463	0.009484961
10677	0.035250634
37665	0.012422142
36493	0.050527345
42822	0.0047037737
98104	0.005578288
55953	0.012378216
82191	0.005271783
73446	0.018601272
14485	0.0182004
25443	0.0037063987
83976	0.14288948
44343	0.02566642
77929	0.00684522
49832	0.0055124387
74367	0.019094255
48722	0.11796266
98706	0.06758561
69242	0.005050465
42360	0.015319541
9223	0.0041250573
47845	0.002542355
37887	0.006717454
48394	0.15802184
87998	0.033980872
88436	0.19830224
58794	0.012648098
64896	0.25916108
76433	0.03946274
29134	0.040313356
53342	0.016454132
87076	0.024789652
93494	0.0327307
58423	0.007798963
10376	0.010537316
23726	0.004327048
21130	0.013475506
13193	0.01134494
16596	0.021205956
69069	0.032349445
72892	0.02156663
32984	0.05940662
3999	0.043594327
96546	0.029384121
8506	0.051367115
45665	0.0044704443
18876	0.006248678
66547	0.021730855
39589	0.032024734
29847	0.06310969
14387	0.0111898845
24479	0.022637153
72956	0.0065637673
20340	0.017744642
29088	0.004390929
42370	0.0034443685
37237	0.022392321
93546	0.06799545
54835	0.03428618
33789	0.020854054
90301	0.0078822905
11464	0.021576256
72156	0.034911625
93876	0.035303365
32970	0.02497888
40249	0.031961262
75652	0.011815091
75628	0.03115636
89944	0.005971201
82078	0.0048897797
32240	0.03070234
99805	0.07993327
31497	0.02832068
35499	0.0098577235
57690	0.03417574
29303	0.004997844
90708	0.05445904
38459	0.0065004495
22795	0.012833864
8427	0.026305677
14081	0.160704
94045	0.13603343
48872	0.027487276
64513	0.011375896
84863	0.04772679
13259	0.005166672
7940	0.06265216
49565	0.03634311
96509	0.028477997
43573	0.01273862
35569	0.0320068
8697	0.08016751
5186	0.014288648
36810	0.048931476
34093	0.019327467
48157	0.036495544
50943	0.00810436
35958	0.08581394
48532	0.01915569
76718	0.0147156585
72455	0.0044020223
81086	0.07313081
31470	0.00397303
60281	0.02444136
49899	0.004172522
83101	0.113901235
37500	0.01716891
96883	0.087512136
78440	0.015257245
32028	0.026207633
18800	0.032753564
67990	0.005666613
96442	0.39081237
28559	0.14654657
28268	0.047061954
74620	0.022169922
68881	0.014987248
15166	0.0058154147
87328	0.0045362045
92000	0.0039863307
89220	0.0060565
53347	0.0044902964
63426	0.028888492
68667	0.032430645
44535	0.00440778
70724	0.10356087
26081	0.14108305
9485	0.017225882
13003	0.035689298
34381	0.19617455
61745	0.009731921
2746	0.048131496
49982	0.007880016
60422	0.0064838016
18478	0.057865992
15369	0.036903143
21899	0.036584113
5085	0.0028908988
60542	0.006924993
95527	0.0036787973
98458	0.0054565053
69255	0.023433624
93803	0.004929913
57064	0.0152875
74292	0.0039924528
4890	0.0077409605
22339	0.4408232
54951	0.0074261404
14701	0.032390747
65402	0.0021729688
70700	0.2511991
75604	0.010839968
64316	0.014652051
78558	0.006504023
3467	0.07656218
77647	0.002977206
71038	0.007695837
26939	0.015659355
60327	0.003160969
56145	0.08856946
45998	0.05216959
96618	0.06589524
6563	0.14418375
73951	0.02474169
14957	0.013259056
98198	0.004231533
74429	0.028273795
95980	0.055039853
46715	0.005388039
51977	0.039832093
15092	0.028113915
48633	0.007098636
44557	0.0041460604
29387	0.0093681365
93821	0.055024713
57613	0.13142893
54451	0.017318808
65202	0.007880389
87259	0.004562799
95633	0.0026802998
71719	0.026202176
51218	0.10101234
33974	0.0045073037
76047	0.026428401
29862	0.018346956
19145	0.008296478
38488	0.05190906
19211	0.009027277
26566	0.011326417
68348	0.005229127
61842	0.102554634
68174	0.040852226
59815	0.029545987
74250	0.03255933
11999	0.020501496
98684	0.19101678
73327	0.021916825
51158	0.0049426313
42228	0.19905637
20457	0.051529456
61660	0.036481712
10676	0.005195841
89809	0.030831091
27951	0.028491832
59095	0.020485124
6415	0.032997184
90266	0.009998984
18361	0.0041475
24672	0.030200696
69371	0.0040306128
84008	0.019589452
64991	0.004107077
34934	0.02558648
31143	0.02912264
4316	0.040635847
83238	0.0032223633
76066	0.009755842
69672	0.0070211007
77634	0.005317542
42277	0.08276112
99783	0.0028442715
52773	0.0026382166
45236	0.004754047
2854	0.011051742
28845	0.008475372
61267	0.08552198
1185	0.0126913255
3385	0.011714007
27897	0.3508359
20973	0.011666759
32559	0.009772357
98698	0.005598575
51273	0.005026942
13196	0.011189811
71571	0.006671294
74781	0.018819235
69259	0.13691598
510	0.0069247535
52801	0.18760325
87066	0.004569344
68993	0.07574569
68485	0.029073032
94910	0.03514881
90372	0.06890519
83137	0.02897794
20464	0.10538776
11583	0.05060124
92904	0.050510615
37279	0.14707236
46258	0.011476157
72203	0.0055567953
75535	0.015714303
28632	0.0032479682
89716	0.012858735
50737	0.00767041
82209	0.0034648012
61429	0.05505256
32073	0.013208594
91426	0.10814109
5919	0.018811915
14462	0.012761513
77775	0.17177765
68575	0.20853978
30151	0.0021132845
93027	0.014733776
76360	0.009991939
59177	0.00892582
55314	0.008495282
